2018-01-04,招商证券,002768,国恩股份,国恩股份(002768)人工草坪、复材业务展开，打开公司成长空间-171229,webcache\20180105\webcache-65df0b1339c98a11.html,51pdf,
2018-01-04,国海证券,601877,正泰电器,正泰电器（601877）事件点评：出售部分光伏电站股权，交易双方实现共赢-180104,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,华创证券,300320,海达股份,海达股份（300320）点评：入股晋飞碳纤，打造汽车+轨交轻量化双翼-180104,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,华创证券,002027,分众传媒,分众传媒（002027）年末翘尾推动广告市场持续回暖，生活圈媒体投放价值日益显著-180104,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,国信证券,603019,中科曙光,中科曙光（603019）Intel漏洞再次印证CPU国产化的必要性-180104,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,方正证券,300415,伊之密,伊之密（300415）高速成长的模压成型设备小龙头-180103,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,东莞证券,600383,金地集团,金地集团（600383）销售及业绩靓丽，低估值值得配置-180103,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,东莞证券,600340,华夏幸福,华夏幸福（600340）深度布局京津冀，估值便宜值得关注-180103,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,国开证券,002185,华天科技,华天科技（002185）盈利能力良好，先进封装产能稳步释放-171229,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,太平洋证券,603960,克来机电,克来机电（603960）汽车电子核心参与者，未来快速成长可期-180103,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,太平洋证券,300420,五洋停车,五洋科技（300420）更名聚焦停车产业，积极转型投资运营服务商-180103,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,国信证券,300308,中际旭创,中际旭创（300308）海外光模块企业浅析系列之NPTN：全球光子集成领域的王者-180104,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,太平洋证券,603708,家家悦,家家悦（603708）收购维客商业51％股权，省内布局加速-180103,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,太平洋证券,300532,今天国际,今天国际（300532）再接锂电大单，紧握时代浪潮-180103,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,中信建投,002572,索菲亚,索菲亚（002572）经销商持股再推进，激发动力稳成长-180104,webcache\20180104\webcache-6098fde3a845fcb3.html,51pdf,
2018-01-04,东方证券,000002,万科A,万科A（000002）销售增长超预期，拿地强度创新高-180104,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,方正证券,002594,比亚迪,今天国际（300532）斩获青海比亚迪订单，公司逐步转型-180103,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,方正证券,300532,今天国际,今天国际（300532）斩获青海比亚迪订单，公司逐步转型-180103,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,东北证券,600499,科达洁能,科达洁能（600499）17年业绩略低预期，18年业绩确定性高-180104,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,东北证券,603369,今世缘,今世缘（603369）主营收入稳步增长，产品结构加速优化-180104,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,天风证券,300212,易华录,"易华录(300212)电子车牌六项国标发布,公司产品首获公安部认证-180103",webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,天风证券,002385,大北农,"大北农(002385)研发高投入,战略上专注打造农业高科技企业-180103",webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,天风证券,603337,杰克股份,杰克股份(603337)11月行业出口数据超预期，龙头继续加速崛起！-180104,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,天风证券,002304,洋河股份,洋河股份(002304)白酒新时代，洋河新突破——再论洋河投资价值-180103,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,安信证券,000937,冀中能源,冀中能源(000937)（更正报告）转让产能臵换指标，榆树沟及时止损-171228,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,广发证券,002327,富安娜,富安娜（002327）家纺主业加速增长，定制家具业务扬帆起航-180104,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,方正证券,603416,信捷电气,信捷电气（603416）产品不断专用化和高端化的工控领军者-180104,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,海通证券,300394,天孚通信,"天孚通信(300394)公司公告点评定增获发审委通过,发展动能进一步提升-180104",webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,中信证券,000598,兴蓉环境,"兴蓉环境(000598)重大事项点评-混改有望,志存高远-180104",webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,中信证券,000002,万科A,"万科(000002)2017年12月销售情况点评：估值突破,不仅依靠高销量-180104",webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,申万宏源,002572,索菲亚,索菲亚(002572)经销商持股彰显长期发展信心，实现产业链利益分享，协同发展-180103,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,申万宏源,000883,湖北能源,湖北能源(000883)电力主业迎来改善 依托三峡集团转型综合能源平台-180103,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,申万宏源,000651,格力电器,格力电器(000651)电商渠道高增长，预计18年利润增速优于收入-180103,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,国海证券,002465,海格通信,海格通信（002465）动态点评：军品订货恢复，重回增长有望-180103,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,东兴证券,601678,滨化股份,滨化股份（601678）调研简报：一体化优势突出，环氧丙烷+烧碱齐发力-180103,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,浙商证券,601233,桐昆股份,桐昆股份(601233)深度报告-引领行业前行的全球涤纶长丝龙头-171229,webcache\20180104\webcache-71ddee348e4303ab.html,51pdf,
2018-01-04,国信证券,002245,澳洋顺昌,澳洋顺昌（002245）定增募资进一步夯实LED主业-180104,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,联讯证券,600977,中国电影,光线传媒（300251）股价持续创新高，中国电影票房增速优于预期进一步抬升内容领域领导者估值中枢-180103,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,联讯证券,300251,光线传媒,光线传媒（300251）股价持续创新高，中国电影票房增速优于预期进一步抬升内容领域领导者估值中枢-180103,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,华创证券,000002,万科A,万科A（000002）12月销售打破：17年销售5300亿、新增货值7600亿，重申强烈推荐评级-180104,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,东兴证券,300324,旋极信息,旋极信息（300324）事件点评：大额回购股份彰显公司未来投资价值-180103,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,联讯证券,002713,东易日盛,东易日盛（002713）链家、万科溢价参与定增，家装龙头开启供应链整合大幕-180104,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,平安证券,002385,大北农,大北农（002385）此时不买，更待何时-180104,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,天风证券,000836,鑫茂科技,"鑫茂科技(000836)光纤光缆业务景气向上,互联网布局值得期待-180103",webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,天风证券,002511,中顺洁柔,"中顺洁柔(002511)拟每10股转增10股,分红1元,继续坚定看好-180103",webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,天风证券,600760,中航沈飞,"中航黑豹(600760)更名通过,传奇沈飞驾临-180103",webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,天风证券,600038,中直股份,"中直股份(600038)减持完成障碍除清,直升机龙头长期看好-180103",webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,海通证券,002845,同兴达,同兴达(002845)公司研究报告国内中小尺寸液晶显示模组重要供应商-180103,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,财通证券,600362,江西铜业,江西铜业（600362）铜价中枢上移和税收优惠构成利好-180103,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,财通证券,600637,东方明珠,东方明珠（600637）与联通达成战略合作，“内容+渠道”深度融合-180104,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,财通证券,600832,东方明珠,东方明珠（600637）与联通达成战略合作，“内容+渠道”深度融合-180104,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,东吴证券,002594,比亚迪,今天国际（300532）新签比亚迪亿元大单，锂电行业夯实公司业绩高增长基调-180104,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,东吴证券,300532,今天国际,今天国际（300532）新签比亚迪亿元大单，锂电行业夯实公司业绩高增长基调-180104,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,国泰君安,002594,比亚迪,"今天国际(300532)比亚迪大单落地,验证新能源业务高增长逻辑-180103",webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,国泰君安,300532,今天国际,"今天国际(300532)比亚迪大单落地,验证新能源业务高增长逻辑-180103",webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,中金公司,002241,歌尔股份,歌尔股份(002241)全球电声器件龙头，智慧硬件领跑者-180104,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,中金公司,000651,格力电器,格力电器(000651)把握年报行情，分红收益率有吸引力-180103,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,国海证券,601233,桐昆股份,桐昆股份（601233）事件点评：嘉兴PTA二期将使公司PTA完全自给，参股浙石化业绩大增和产业链继续延伸-180103,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,国海证券,601882,海天精工,海天精工（601882）动态点评：行业复苏+产品聚焦，规模效应有望提升-180103,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,新时代证券,601233,桐昆股份,桐昆股份（601233）全产业链布局完整，涤纶长丝龙头起航-180102,webcache\20180104\webcache-5cd39606e86915db.html,51pdf,
2018-01-04,东兴证券,002025,航天电器,航天电器（002025）V.S.中航光电（002179）研究报告-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,东兴证券,002179,中航光电,航天电器（002025）V.S.中航光电（002179）研究报告-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,东北证券,600563,法拉电子,法拉电子（600563）薄膜电容龙头静待行业开花-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,光大证券,603039,泛微网络,泛微网络（603039）OA龙头企业，云业务再起华章-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,光大证券,002341,新纶科技,新纶科技（002341）转型进入收获期，扩产并购完善布局-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,华泰证券,600704,物产中大,物产中大（600704）携手华信，迈入原油贸易领域-180104,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,招商证券,300251,光线传媒,光线传媒（300251）彩条屋控股红鲤鱼文化，深耕动漫制作领域-180102,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,西南证券,600116,三峡水利,三峡水利（600116）长电完成增持承诺，布局重庆售电侧持续推进-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,平安证券,600104,上汽集团,上汽集团（600104）合资维持稳健、自主品牌持续发力-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,东方证券,603517,绝味食品,绝味食品（603517）休闲卤味龙头布局全国，门店数提升产能扩张助力增长-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,东方证券,000963,华东医药,华东医药（000963）HD118获批临床，在研管线进一步丰富-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,国海证券,603566,普莱柯,普莱柯（603566）事件点评：国家专业化众创空间获批，研发优势再升级-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,中泰证券,601128,常熟银行,常熟银行（601128）息差大幅提升、业绩保持高增-180104,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,平安证券,300532,今天国际,今天国际（300532）新年开门红，大单入手中-180104,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,华安证券,300009,安科生物,安科生物(300009)CAR-T申报获受理，精准医疗逐步进入落地阶段-180103,webcache\20180104\webcache-41e4702c077ad779.html,51pdf,
2018-01-04,安信证券,000976,华铁股份,华铁股份(000976)携手全球轨交龙头法维莱，共建国际化轨交装备平台-171229,,51pdf,
2018-01-04,安信证券,300426,唐德影视,唐德影视(300426)专业团队强化制作发行能力，流水线体系持续输出精品-171231,,51pdf,
2018-01-04,安信证券,002709,天赐材料,天赐材料(002709)拟扩产计划彰显电解液龙头魄力，纵深布局产业链成本优势明显-180103,,51pdf,
2018-01-04,财通证券,600362,江西铜业,江西铜业（600362）铜价中枢上移和税收优惠构成利好-180103,,51pdf,
2018-01-04,东北证券,603369,今世缘,今世缘（603369）主营收入稳步增长，产品结构加速优化-180104,,51pdf,
2018-01-04,东北证券,600499,科达洁能,科达洁能（600499）17年业绩略低预期，18年业绩确定性高-180104,,51pdf,
2018-01-04,东方证券,000963,华东医药,华东医药（000963）HD118获批临床，在研管线进一步丰富-180103,,51pdf,
2018-01-04,东方证券,603517,绝味食品,绝味食品（603517）休闲卤味龙头布局全国，门店数提升产能扩张助力增长-180103,,51pdf,
2018-01-04,东方证券,000002,万科A,万科A（000002）销售增长超预期，拿地强度创新高-180104,,51pdf,
2018-01-04,东方证券,002003,伟星股份,伟星股份（002003）增长预期明朗、价值被低估的行业隐形冠军-180104,,51pdf,
2018-01-04,东吴证券,002594,比亚迪,今天国际（300532）新签比亚迪亿元大单，锂电行业夯实公司业绩高增长基调-180104,,51pdf,
2018-01-04,东吴证券,300532,今天国际,今天国际（300532）新签比亚迪亿元大单，锂电行业夯实公司业绩高增长基调-180104,,51pdf,
2018-01-04,光大证券,603039,泛微网络,泛微网络（603039）OA龙头企业，云业务再起华章-180103,,51pdf,
2018-01-04,光大证券,002341,新纶科技,新纶科技（002341）转型进入收获期，扩产并购完善布局-180103,,51pdf,
2018-01-04,广发证券,002327,富安娜,富安娜（002327）家纺主业加速增长，定制家具业务扬帆起航-180104,,51pdf,
2018-01-04,广发证券,600754,锦江股份,锦江股份(600754)11月经营数据持续向好，门店持续扩张-171229,,51pdf,
2018-01-04,国海证券,603566,普莱柯,普莱柯（603566）事件点评：国家专业化众创空间获批，研发优势再升级-180103,,51pdf,
2018-01-04,国海证券,601233,桐昆股份,桐昆股份（601233）事件点评：嘉兴PTA二期将使公司PTA完全自给，参股浙石化业绩大增和产业链继续延伸-180103,,51pdf,
2018-01-04,国海证券,601877,正泰电器,正泰电器（601877）事件点评：出售部分光伏电站股权，交易双方实现共赢-180104,,51pdf,
2018-01-04,国信证券,002245,澳洋顺昌,澳洋顺昌（002245）定增募资进一步夯实LED主业-180104,,51pdf,
2018-01-04,国信证券,600104,上汽集团,上汽集团（600104）增幅略放缓，自主仍是强周期-180104,,51pdf,
2018-01-04,国信证券,603019,中科曙光,中科曙光（603019）Intel漏洞再次印证CPU国产化的必要性-180104,,51pdf,
2018-01-04,海通证券,002713,东易日盛,"东易日盛(002713)公司公告点评：链家与万科溢价入股,业务协同空间大-180104",,51pdf,
2018-01-04,海通证券,300251,光线传媒,"光线传媒(300251)深度-花开四季,崛起的民营电影龙头-180104",,51pdf,
2018-01-04,海通证券,300394,天孚通信,"天孚通信(300394)公司公告点评定增获发审委通过,发展动能进一步提升-180104",,51pdf,
2018-01-04,海通证券,002845,同兴达,同兴达(002845)公司研究报告国内中小尺寸液晶显示模组重要供应商-180103,,51pdf,
2018-01-04,华安证券,300009,安科生物,安科生物(300009)CAR-T申报获受理，精准医疗逐步进入落地阶段-180103,,51pdf,
2018-01-04,华泰证券,600704,物产中大,物产中大（600704）携手华信，迈入原油贸易领域-180104,,51pdf,
2018-01-04,联讯证券,002713,东易日盛,东易日盛（002713）链家、万科溢价参与定增，家装龙头开启供应链整合大幕-180104,,51pdf,
2018-01-04,联讯证券,600977,中国电影,光线传媒（300251）股价持续创新高，中国电影票房增速优于预期进一步抬升内容领域领导者估值中枢-180103,,51pdf,
2018-01-04,联讯证券,300251,光线传媒,光线传媒（300251）股价持续创新高，中国电影票房增速优于预期进一步抬升内容领域领导者估值中枢-180103,,51pdf,
2018-01-04,群益证券,603288,海天味业,海天味业(603288)潜心主业扎实经营，调味品龙头地位稳固-180104,,51pdf,
2018-01-04,群益证券,300124,汇川技术,汇川技术(300124)工业自动化收入势如破竹，新能源业务下半年显著好转-171229,,51pdf,
2018-01-04,群益证券,000002,万科A,万科A(000002)公司12月销售大幅增长，全年销售创历史新高，维持“买入”评级-180104,,51pdf,
2018-01-04,申万宏源,000651,格力电器,格力电器(000651)电商渠道高增长，预计18年利润增速优于收入-180103,,51pdf,
2018-01-04,申万宏源,000883,湖北能源,湖北能源(000883)电力主业迎来改善 依托三峡集团转型综合能源平台-180103,,51pdf,
2018-01-04,申万宏源,000963,华东医药,"华东医药(000963)公司创新药布局阔步向前,糖尿病领域再添一类新药-180103",,51pdf,
2018-01-04,申万宏源,002572,索菲亚,索菲亚(002572)经销商持股彰显长期发展信心，实现产业链利益分享，协同发展-180103,,51pdf,
2018-01-04,申万宏源,601933,永辉超市,"永辉超市(601933)继续受让红旗连锁9％股份,探索社区服务新模式-180103",,51pdf,
2018-01-04,申万宏源,002697,红旗连锁,"永辉超市(601933)继续受让红旗连锁9％股份,探索社区服务新模式-180103",,51pdf,
2018-01-04,太平洋证券,603960,克来机电,克来机电（603960）汽车电子核心参与者，未来快速成长可期-180103,,51pdf,
2018-01-04,太平洋证券,300420,五洋停车,五洋科技（300420）更名聚焦停车产业，积极转型投资运营服务商-180103,,51pdf,
2018-01-04,天风证券,002385,大北农,"大北农(002385)研发高投入,战略上专注打造农业高科技企业-180103",,51pdf,
2018-01-04,天风证券,603337,杰克股份,杰克股份(603337)11月行业出口数据超预期，龙头继续加速崛起！-180104,,51pdf,
2018-01-04,天风证券,002304,洋河股份,洋河股份(002304)白酒新时代，洋河新突破——再论洋河投资价值-180103,,51pdf,
2018-01-04,天风证券,300212,易华录,"易华录(300212)电子车牌六项国标发布,公司产品首获公安部认证-180103",,51pdf,
2018-01-04,天风证券,002511,中顺洁柔,"中顺洁柔(002511)拟每10股转增10股,分红1元,继续坚定看好-180103",,51pdf,
2018-01-04,天风证券,600038,中直股份,"中直股份(600038)减持完成障碍除清,直升机龙头长期看好-180103",,51pdf,
2018-01-04,西南证券,600116,三峡水利,三峡水利（600116）长电完成增持承诺，布局重庆售电侧持续推进-180103,,51pdf,
2018-01-04,西南证券,000598,兴蓉环境,兴蓉环境（000598）集团混改市政府原则通过，静待具体方案落地-180104,,51pdf,
2018-01-04,信达证券,600754,锦江股份,锦江股份（600754）跟踪报告：行业上升周期，增速符合预期-180104,,51pdf,
2018-01-04,中信建投,002572,索菲亚,索菲亚（002572）经销商持股再推进，激发动力稳成长-180104,,51pdf,
2018-01-04,中信证券,000002,万科A,"万科(000002)2017年12月销售情况点评：估值突破,不仅依靠高销量-180104",,51pdf,
2018-01-04,中信证券,000598,兴蓉环境,"兴蓉环境(000598)重大事项点评-混改有望,志存高远-180104",,51pdf,
2018-01-04,中银国际,300129,泰胜风能,泰胜风能（300129）增资昌力科技，军工转型第一步-180104,,51pdf,
2018-01-04,银河证券,600138,中青旅,"   
    从基本面角度,综合成长性、当前估值水平与市值合理把握,建议关注中国国旅、中青旅、首旅酒店、宋城演艺等个股;同时考虑到春节长假旺季即将到来,居民出游热情有望持续体现,建议投资者也可适当关注春节长假旺季对板块的综合带动",webcache\20180104\webcache-192b1ce36be6f1df.html,sina,
2018-01-04,银河证券,600258,首旅酒店,"   
    从基本面角度,综合成长性、当前估值水平与市值合理把握,建议关注中国国旅、中青旅、首旅酒店、宋城演艺等个股;同时考虑到春节长假旺季即将到来,居民出游热情有望持续体现,建议投资者也可适当关注春节长假旺季对板块的综合带动",webcache\20180104\webcache-192b1ce36be6f1df.html,sina,
2018-01-04,银河证券,601888,中国国旅,"   
    从基本面角度,综合成长性、当前估值水平与市值合理把握,建议关注中国国旅、中青旅、首旅酒店、宋城演艺等个股;同时考虑到春节长假旺季即将到来,居民出游热情有望持续体现,建议投资者也可适当关注春节长假旺季对板块的综合带动",webcache\20180104\webcache-192b1ce36be6f1df.html,sina,
2018-01-04,银河证券,300144,宋城演艺,"   
    从基本面角度,综合成长性、当前估值水平与市值合理把握,建议关注中国国旅、中青旅、首旅酒店、宋城演艺等个股;同时考虑到春节长假旺季即将到来,居民出游热情有望持续体现,建议投资者也可适当关注春节长假旺季对板块的综合带动",webcache\20180104\webcache-192b1ce36be6f1df.html,sina,
