2018-01-10,方正证券,603866,桃李面包,桃李面包（603866）业绩环比再提速，继续看好烘焙龙头未来成长空间-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,天风证券,300365,恒华科技,恒华科技(300365)年度业绩预告略超预期，继续看好未来发展前景-180110,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,天风证券,600575,皖江物流,皖江物流(600575)国改风吹再起航，淮南矿业整体上市在即-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,天风证券,300498,温氏股份,温氏股份(300498)养殖稳步推进，业绩略超预期-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,天风证券,601933,永辉超市,永辉超市(601933)增持红旗晋升二股东，携手中民未来探索社区新零售！-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,天风证券,601155,新城控股,新城控股(601155)销量破千亿全年完美收官、攻城掠地土储规模上新台阶-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,光大证券,300089,文化长城,文化长城（300089）并购翡翠，雄关万里-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,招商证券,000858,五粮液,五粮液（000858）基本面加速走向确定，业绩估值可看更高-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,西南证券,600436,片仔癀,片仔癀（600436）业绩超市场预期，看好公司成长前景-180110,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,东吴证券,600436,片仔癀,片仔癀（600436）片仔癀量价双升驱动业绩爆发，2017业绩预增40％-60％，超预期-180110,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,广发证券,600390,五矿资本,"五矿资本(600390)业绩平稳增长,增资效用可期-180109",http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,华鑫证券,002121,科陆电子,科陆电子（002121）签订光储大单，“储能+锂电”新业务形态逐步成型-180110,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,华创证券,300498,温氏股份,温氏股份（300498）生猪出栏加速，黄鸡业务扭亏为盈，养殖航母17年完美收官-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,华泰证券,600674,川投能源,川投能源（600674）17年业绩下滑，雅砻江长期趋势不改-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,华泰证券,002240,威华股份,威华股份（002240）传统主业稳健，外延布局锂电+稀土-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,财富证券,300342,天银机电,天银机电（300342）动态点评：双主业齐驱动，业绩稳步增长-180110,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,华泰证券,601006,大秦铁路,大秦铁路（601006）4Q运量维持高位，盈利修复可期-180110,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,华泰证券,601137,博威合金,博威合金（601137）电子材料新贵，高端产能增厚业绩-180109,http://www.51pdf.com.cn/report_gg_p287/,51pdf,
2018-01-10,方正证券,603816,顾家家居,顾家家居（603816）与Natuzzi深度合作，软体龙头继续蓄力远航-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,方正证券,600525,长园集团,长园集团（600525）股权之争基本解决，公司迈入发展新时代-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,中金公司,000513,丽珠集团,丽珠集团(000513)注射用艾普拉唑钠获注册批件，具备重磅基因-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,上海证券,603939,益丰药房,益丰药房（603939）持续推进外延并购，夯实重点区域门店布局-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,上海证券,300003,乐普医疗,乐普医疗（300003）加码肿瘤免疫治疗，打开成长新空间-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,财富证券,300685,艾德生物,艾德生物（300685）动态点评：牵手华夏眼科、继景生物，共拓眼科基因检测和治疗新方向-180110,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,上海证券,300340,科恒股份,科恒股份（300340）布局正极材料上游，正极材料产能持续扩张-180108,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,国泰君安,000546,金圆股份,金圆股份(000546)效率是跑马圈地阶段的核心竞争力：70万吨危废产能进展点评-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,国泰君安,600438,通威股份,通威股份(600438)2017年业绩同比大增80%-100%-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,国泰君安,000666,经纬纺机,经纬纺机(000666)业绩实现超预期增长，估值极具安全边际-180110,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,国泰君安,300498,温氏股份,温氏股份(300498)养猪业务稳步发展，肉鸡业务扭亏为盈-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,国泰君安,600674,川投能源,川投能源(600674)投资收益下降致2017业绩略微下滑，持续力荐-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,海通证券,300221,银禧科技,"银禧科技(300221)公司跟踪报告出售EasyGO股权,多元布局蓄势待发-180110",http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,海通证券,603877,太平鸟,"太平鸟(603877)公司公告点评-2017业绩预增略超预期,净利润同增11%-180109",http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,国泰君安,600390,五矿资本,五矿资本(600390)资产整合逐步落地，看好内生业绩持续增长-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,国金证券,600900,长江电力,长江电力（600900）全球唯一水电龙头，坚实护城河支撑高分红-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,中泰证券,600276,恒瑞医药,恒瑞医药（600276）BTK抑制剂授权海外，创新药国际化再下一城-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,中泰证券,300616,尚品宅配,尚品宅配（300616）产能布局西进，整装云蓄势待发-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,东方证券,600118,中国卫星,中国卫星（600118）航天发射望创新高，卫星研制增添保障-180109,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,中金公司,601633,长城汽车,长城汽车(601633)2017平稳收官，2018目标谨慎-180110,http://www.51pdf.com.cn/report_gg_p288/,51pdf,
2018-01-10,中金公司,603866,桃李面包,桃李面包(603866)17年利润超预期，继续看好烘焙行业区域龙头-180109,http://www.51pdf.com.cn/report_gg_p289/,51pdf,
2018-01-10,中金公司,000651,格力电器,格力电器(000651)中国空调及全球暖通龙头-180109,http://www.51pdf.com.cn/report_gg_p289/,51pdf,
2018-01-10,中金公司,600276,恒瑞医药,恒瑞医药(600276)外授BTK 抑制剂给TG Therapeutics，创新国际化又一重要成果-180109,http://www.51pdf.com.cn/report_gg_p289/,51pdf,
2018-01-10,中金公司,600674,川投能源,川投能源(600674)2017年业绩低于预期，水电让利风险造成短期利空-180109,http://www.51pdf.com.cn/report_gg_p289/,51pdf,
2018-01-10,中金公司,601006,大秦铁路,大秦铁路(601006)分红收益率提供安全边际，铁路改革和提价提供催化剂-180110,http://www.51pdf.com.cn/report_gg_p289/,51pdf,
2018-01-10,平安证券,002382,蓝帆医疗,蓝帆医疗（002382）拟收购柏盛国际，进军心脏支架领域-180110,http://www.51pdf.com.cn/report_gg_p289/,51pdf,
2018-01-10,平安证券,603866,桃李面包,桃李面包（603866）业绩再超市场预期，经营正渐入佳境-180110,http://www.51pdf.com.cn/report_gg_p289/,51pdf,
2018-01-10,银河证券,002353,杰瑞股份,杰瑞股份（002353）推“奋斗者3号”员工持股计划，看好公司业绩表现-180108,http://www.51pdf.com.cn/report_gg_p289/,51pdf,
2018-01-10,招商证券,000666,经纬纺机,经纬纺机（000666）业绩再超预期，估值极具吸引-180109,http://www.51pdf.com.cn/report_gg_p289/,51pdf,
2018-01-10,招商证券,600426,华鲁恒升,华鲁恒升（600426）多种产品价差持续扩大，2018年业绩有望超预期-180109,http://www.51pdf.com.cn/report_gg_p289/,51pdf,
2018-01-10,安信证券,002383,合众思壮,合众思壮(002383)自主网订单持续落地，喜迎开门红-180110,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,安信证券,300365,恒华科技,恒华科技(300365)紧抓电改机遇，预告年报高增长-180109,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,安信证券,000513,丽珠集团,丽珠集团(000513)重磅产品艾普拉唑针剂获批，助力业绩高增长-180109,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,安信证券,600436,片仔癀,片仔癀(600436)片仔癀系列量价齐升，业绩高增长-180110,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,安信证券,300342,天银机电,天银机电(300342)业绩预告：同比增长10-20%-180109,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,安信证券,300024,机器人,拓斯达(300607)受益机器人产业发展大潮，预告净利大幅增长符合预期-180110,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,安信证券,300607,拓斯达,拓斯达(300607)受益机器人产业发展大潮，预告净利大幅增长符合预期-180110,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,财通证券,600572,康恩贝,康恩贝（600572）业绩符合预期，核心品种增长强劲-180110,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,长江证券,600138,中青旅,中青旅(600138)光大入主，开启品质生活新篇章-180107,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,东北证券,600009,上海机场,上海机场（600009）深度报告：枢纽机场，价值成长-180110,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,东北证券,603866,桃李面包,桃李面包（603866）业绩超预期，增长可持续-180110,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,东吴证券,600436,片仔癀,片仔癀（600436）片仔癀量价双升驱动业绩爆发，2017业绩预增40％-60％，超预期-180110,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,光大证券,300089,文化长城,文化长城（300089）并购翡翠，雄关万里-180109,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,广发证券,300473,德尔股份,德尔股份（300473）17年年报业绩预告点评：募投产品上量，公司拐点或现-180110,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,广发证券,000666,经纬纺机,经纬纺机（000666）预计“纺机+金融”双核心表现良好，中融信托转型显效-180110,http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,广发证券,600390,五矿资本,"五矿资本(600390)业绩平稳增长,增资效用可期-180109",http://www.51pdf.com.cn/pj_1_4_130/,51pdf,
2018-01-10,国海证券,002327,富安娜,富安娜（002327）深度报告：精耕细作的艺术家纺龙头，打开定制家具新空间-180110,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,国海证券,600572,康恩贝,康恩贝（600572）事件点评：2017年归母净利润预增60~80％，大品牌工程成效显现-180110,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,国金证券,600900,长江电力,长江电力（600900）全球唯一水电龙头，坚实护城河支撑高分红-180109,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,国信证券,603368,柳州医药,柳州医药（603368）好风凭借力-180110,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,国信证券,002831,裕同科技,裕同科技（002831）业绩预期下调，龙头业绩望迎弹性-180110,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,国元证券,300498,温氏股份,温氏股份（300498）价跌拖累短期业绩、量增支撑长期增长-180109,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,海通证券,603816,顾家家居,"顾家家居(603816)公司公告点评-携手Natuzzi,助力高端市场品牌开拓-180110",http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,海通证券,300567,精测电子,"精测电子(300567)公司公告点评-与IT&T;共同设立合资公司,布局半导体测试设备有望再次腾飞-180110",http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,海通证券,603877,太平鸟,"太平鸟(603877)公司公告点评-2017业绩预增略超预期,净利润同增11%-180109",http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,华泰证券,600674,川投能源,川投能源（600674）17年业绩下滑，雅砻江长期趋势不改-180109,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,华泰证券,600436,片仔癀,片仔癀（600436）盈利预喜，需求强韧-180110,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,联讯证券,300433,蓝思科技,蓝思科技(300433)预计全年盈利大幅上扬，量价齐升助力未来成长-180110,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,联讯证券,600104,上汽集团,上汽集团（600104）销量增速明显优于行业，产品结构改善增强公司盈利能力-180110,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,申万宏源,002456,欧菲科技,欧菲科技(002456)增资柔性触控新业务，新设智能汽车两大子公司-180110,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,太平洋证券,603369,今世缘,今世缘（603369）国缘高增长有望持续，省内和省外市场全面向好-180108,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,太平洋证券,002258,利尔化学,利尔化学（002258）未来草铵膦全球龙头，新产能推动持续成长-180107,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,天风证券,300365,恒华科技,恒华科技(300365)年度业绩预告略超预期，继续看好未来发展前景-180110,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,天风证券,600575,皖江物流,皖江物流(600575)国改风吹再起航，淮南矿业整体上市在即-180109,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,天风证券,300498,温氏股份,温氏股份(300498)养殖稳步推进，业绩略超预期-180109,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,天风证券,601155,新城控股,新城控股(601155)销量破千亿全年完美收官、攻城掠地土储规模上新台阶-180109,http://www.51pdf.com.cn/pj_1_4_131/,51pdf,
2018-01-10,天风证券,601933,永辉超市,永辉超市(601933)增持红旗晋升二股东，携手中民未来探索社区新零售！-180109,http://www.51pdf.com.cn/pj_1_4_132/,51pdf,
2018-01-10,西南证券,000725,京东方A,京东方A（000725）携10.5代线先发优势，开创8K新时代-180109,http://www.51pdf.com.cn/pj_1_4_132/,51pdf,
2018-01-10,西南证券,600436,片仔癀,片仔癀（600436）业绩超市场预期，看好公司成长前景-180110,http://www.51pdf.com.cn/pj_1_4_132/,51pdf,
2018-01-10,浙商证券,002035,华帝股份,华帝股份(002035)点评报告：映日荷花别样红-180108,http://www.51pdf.com.cn/pj_1_4_132/,51pdf,
2018-01-10,浙商证券,300433,蓝思科技,蓝思科技(300433)点评报告：全年业绩超预期，产量良率双双提升-180108,http://www.51pdf.com.cn/pj_1_4_132/,51pdf,
2018-01-10,中泰证券,600276,恒瑞医药,恒瑞医药（600276）BTK抑制剂授权海外，创新药国际化再下一城-180109,http://www.51pdf.com.cn/pj_1_4_132/,51pdf,
